key	calle	altura	barrio	usig_lat	usig_lon	georef_lat	georef_lon	n_ok	max_pairwise_m	consensus_lat	consensus_lon
juan maria gutierrez|2600|recoleta	Juan María Gutierrez	2600	Recoleta	-34.587325	-58.39903	-34.5871853273719	-58.3991671655803	2	20.0	-34.5872552	-58.3990986
zuviria|300|caballito	Zuviría	300	Caballito	-34.628942	-58.430518	-34.628924673146	-58.4306328503111	2	10.7	-34.6289333	-58.4305754
av callao|2021|recoleta	Avenida Callao	2021	Recoleta	-34.587379	-58.386744	-34.58735074896871	-58.386831242405535	2	8.6	-34.5873649	-58.3867876
av nazca|3104|villa del parque	Avenida Nazca	3104	Villa Del Parque	-34.600713	-58.490629	-34.600680273665304	-58.49044632758508	2	17.1	-34.6006966	-58.4905377
libertador|5100|belgrano	Libertador	5100	Belgrano	-34.56313	-58.438197	-34.5629465894303	-58.4381759674248	2	20.4	-34.5630383	-58.4381865
arregui|6500|versalles	Arregui	6500	Versalles	-34.628588	-58.524636	-34.6285674591715	-58.5247545223834	2	11.1	-34.6285777	-58.5246953
av del libertador|2349|palermo	Avenida Del Libertador	2349	Palermo	-34.580062	-58.404911	-34.580113772399585	-58.40514838430933	2	22.5	-34.5800879	-58.4050297
tacuari|1228|san telmo	Tacuarí	1228	San Telmo	-34.622541	-58.37857	-34.62251944197519	-58.37860871638846	2	4.3	-34.6225302	-58.3785894
juncal|930|retiro	Juncal	930	Retiro	-34.592891	-58.380615	-34.592851576098326	-58.38053297503386	2	8.7	-34.5928713	-58.380574
manuel ugarte|2100|belgrano	Manuel Ugarte	2100	Belgrano	-34.554799	-58.458546	-34.5548074378245	-58.4586709740095	2	11.5	-34.5548032	-58.4586085
av forest|700|chacarita	Avenida Forest	700	Chacarita	-34.584349	-58.454833	-34.5843026978705	-58.4548739824124	2	6.4	-34.5843258	-58.4548535
uruguay|951|retiro	Uruguay	951	Retiro	-34.597713	-58.386977	-34.59765534343125	-58.38702002885377	2	7.5	-34.5976842	-58.3869985
boulevard olimpico jose benjamin zubiaur|4400|villa soldati	Boulevard Olimpico Jose Benjamin Zubiaur	4400	Villa Soldati					0			
agrello|3500|almagro	Agrello	3500	Almagro			-34.618384917933	-58.4153418550821	1		-34.6183849	-58.4153419
billinghurst|290|almagro	Billinghurst	290	Almagro	-34.607283	-58.416298	-34.60710811407417	-58.41626706479571	2	19.6	-34.6071956	-58.4162825
av cordoba|5200|palermo	Av. Córdoba	5200	Palermo	-34.590396	-58.436119	-34.5902498022216	-58.4361739693372	2	17.0	-34.5903229	-58.4361465
avlibertador|8100|nunez	Av.Libertador	8100	Nuñez	-34.540841	-58.463899	-34.5406981330099	-58.4638240725829	2	17.3	-34.5407696	-58.4638615
av dorrego|2765|palermo	Av Dorrego	2765	Palermo	-34.574385	-58.432319	-34.574313283097034	-58.43224723860847	2	10.3	-34.5743491	-58.4322831
escalada|853|villa luro	Escalada	853	Villa Luro	-34.645504	-58.494539	-34.64548363939694	-58.4945064921953	2	3.7	-34.6454938	-58.4945227
conde|2520|coghlan	Conde	2520	Coghlan	-34.563397	-58.468922	-34.56348679152893	-58.46877314365412	2	16.9	-34.5634419	-58.4688476
av pedro goyena|570|caballito	Av. Pedro Goyena	570	Caballito	-34.626031	-58.435587	-34.62595563593166	-58.435631942165436	2	9.3	-34.6259933	-58.4356095
av bernardo de irigoyen|1400|san telmo	Avenida Bernardo De Irigoyen	1400	San Telmo	-34.624977	-58.379309			1		-34.624977	-58.379309
olga cossettini|1151|puerto madero	Olga Cossettini	1151	Puerto Madero	-34.611058	-58.36355	-34.61116148416689	-58.363472825715256	2	13.5	-34.6111097	-58.3635114
arenales|3800|palermo	Arenales	3800	Palermo	-34.584643	-58.41494	-34.5845400445482	-58.4149962711488	2	12.5	-34.5845915	-58.4149681
jean jaure|834|balvanera	Jean Jaure	834	Balvanera	-34.600766	-58.407681	-34.600560568543536	-58.40755095169164	2	25.7	-34.6006633	-58.407616
treinta y tres orientales|100|almagro	Treinta Y Tres Orientales	100	Almagro	-34.614732	-58.424547	-34.6148317627047	-58.4245663235895	2	11.2	-34.6147819	-58.4245567
av boedo|347|almagro	Avenida Boedo	347	Almagro	-34.616396	-58.41701	-34.61645358906636	-58.41694150854774	2	9.0	-34.6164248	-58.4169758
ohiggins|2400|belgrano	O'Higgins	2400	Belgrano	-34.557123	-58.455363	-34.5570261144	-58.455391283354	2	11.1	-34.5570746	-58.4553771
paraguay|1484|recoleta	Paraguay	1484	Recoleta	-34.598385	-58.387934	-34.59835560762825	-58.38801176273636	2	7.8	-34.5983703	-58.3879729
valentin gomez|2890|balvanera	Valentín Gómez	2890	Balvanera	-34.605424	-58.406829	-34.60542356773897	-58.40683494272305	2	0.5	-34.6054238	-58.406832
acevedo|173|villa crespo	Acevedo	173	Villa Crespo	-34.60013	-58.443111	-34.60001199797554	-58.443050470942914	2	14.2	-34.600071	-58.4430807
ciudad de la paz|2317|belgrano	Ciudad De La Paz	2317	Belgrano	-34.560573	-58.459371	-34.56058973180039	-58.45941165162243	2	4.2	-34.5605814	-58.4593913
thames|800|villa crespo	Thames	800	Villa Crespo	-34.593338	-58.439839	-34.593326620555	-58.4397099109783	2	11.9	-34.5933323	-58.4397745
hipolito yrigoyen|1958|balvanera	Hipólito Yrigoyen	1958	Balvanera	-34.610518	-58.394228	-34.61047829835554	-58.394199016843935	2	5.1	-34.6104981	-58.3942135
brasil|700|san telmo	Brasil	700	San Telmo	-34.625666	-58.374885	-34.625642087888	-58.3750572791862	2	16.0	-34.625654	-58.3749711
mariscal jose antonio de sucre|2920|belgrano	Mariscal Jose Antonio De Sucre	2920	Belgrano	-34.566859	-58.459936			1		-34.566859	-58.459936
jose pascual tamborini|6100|villa urquiza	José Pascual Tamborini	6100	Villa Urquiza	-34.572184	-58.502949			1		-34.572184	-58.502949
alberti|339|balvanera	Alberti	339	Balvanera	-34.613742	-58.401459	-34.613718359961034	-58.40141016394705	2	5.2	-34.6137302	-58.4014346
billinghurst|1700|palermo	Billinghurst	1700	Palermo	-34.590842	-58.410623	-34.5907932339466	-58.4105048330903	2	12.1	-34.5908176	-58.4105639
av belgrano|3000|balvanera	Av. Belgrano	3000	Balvanera	-34.615124	-58.40808	-34.615086422434	-58.4084011032338	2	29.7	-34.6151052	-58.4082406
cuba|2656|belgrano	Cuba	2656	Belgrano	-34.555714	-58.459328	-34.5557153393224	-58.45924878308445	2	7.3	-34.5557147	-58.4592884
av raul scalabrini ortiz|2416|palermo	Av. Raúl Scalabrini Ortiz	2416	Palermo	-34.585861	-58.417273	-34.58593550078072	-58.41720418963014	2	10.4	-34.5858983	-58.4172386
11 de septiembre de 1888|1700|belgrano	11 De Septiembre De 1888	1700	Belgrano	-34.562651	-58.447898	-34.5625457447614	-58.4479110319009	2	11.7	-34.5625984	-58.4479045
la pampa|5200|villa urquiza	La Pampa	5200	Villa Urquiza	-34.580355	-58.481003	-34.5803678125403	-58.4811291649803	2	11.7	-34.5803614	-58.4810661
raul scalabrini ortiz|1160|palermo	Raúl Scalabrini Ortiz	1160	Palermo	-34.593926	-58.429658	-34.59395286569652	-58.42952678421123	2	12.4	-34.5939394	-58.4295924
armenia|2250|palermo	Armenia	2250	Palermo	-34.585709	-58.421691	-34.58573274521505	-58.421622667396804	2	6.8	-34.5857209	-58.4216568
congreso|4755|villa urquiza	Congreso	4755	Villa Urquiza	-34.567584	-58.486227	-34.56763651392099	-58.48618312510489	2	7.1	-34.5676103	-58.4862051
catamarca|100|balvanera	Catamarca	100	Balvanera	-34.611269	-58.407326	-34.6113705363786	-58.4073363051831	2	11.3	-34.6113198	-58.4073312
maure|1800|palermo	Maure	1800	Palermo	-34.567434	-58.436525	-34.5675384405932	-58.4366648361798	2	17.3	-34.5674862	-58.4365949
av corrientes|5400|villa crespo	Avenida Corrientes	5400	Villa Crespo	-34.598125	-58.440681	-34.598112683527	-58.4406928583358	2	1.7	-34.5981188	-58.4406869
agustin alvarez|4800|villa pueyrredon	Agustin Alvarez	4800	Villa Pueyrredon	-34.586726	-58.504903	-34.5866322787104	-58.5049419514947	2	11.0	-34.5866791	-58.5049225
rivadavia y garcia lorca|5500|caballito	Rivadavia Y García Lorca	5500	Caballito					0			
j superi|2490|belgrano	J Superi	2490	Belgrano					0			
ohiggins|2500|belgrano	O'Higgins	2500	Belgrano	-34.556197	-58.456163	-34.5560815425295	-58.4562067630091	2	13.4	-34.5561393	-58.4561849
av santa fe|1615|recoleta	Avenida Santa Fe	1615	Recoleta	-34.595725	-58.390363	-34.59580831348771	-58.39023573288532	2	14.9	-34.5957667	-58.3902994
j superi|2490|coghlan	J Superi	2490	Coghlan					0			
medrano|1700|palermo	Medrano	1700	Palermo	-34.589747	-58.418292	-34.5896002819613	-58.4180914931416	2	24.6	-34.5896736	-58.4181917
franklin delano roosevelt|1586|belgrano	Franklin Delano Roosevelt	1586	Belgrano					0			
av estado de israel|4300|villa crespo	Avenida Estado De Israel	4300	Villa Crespo	-34.597973	-58.426316	-34.5978996953486	-58.4264394526556	2	13.9	-34.5979363	-58.4263777
santa fe|2600|recoleta	Santa Fe	2600	Recoleta	-34.594221	-58.403489	-34.5940778904427	-58.4036135943542	2	19.6	-34.5941494	-58.4035513
uriburu|1035|recoleta	Uriburu	1035	Recoleta	-34.596413	-58.398692	-34.596472997117125	-58.398748635889056	2	8.4	-34.596443	-58.3987203
av mayo|1200|san nicolas	Av. Mayo	1200	San Nicolas	-34.60926	-58.383326	-34.6091919243522	-58.3834383145044	2	12.8	-34.609226	-58.3833822
teniente general eustaquio frias|445|villa crespo	Teniente General Eustaquio Frias	445	Villa Crespo	-34.601411	-58.433016			1		-34.601411	-58.433016
mariano acha|2571|villa urquiza	Mariano Acha	2571	Villa Urquiza	-34.56937	-58.479594	-34.569355082825815	-58.47966515243416	2	6.7	-34.5693625	-58.4796296
av ricardo balbin|2500|coghlan	Avenida Ricardo Balbin	2500	Coghlan	-34.562312	-58.46644	-34.5621903695864	-58.466490193168	2	14.3	-34.5622512	-58.4664651
emilio lamarca|2151|villa del parque	Emilio Lamarca	2151	Villa Del Parque	-34.612763	-58.493621	-34.61274815878773	-58.49368974336391	2	6.5	-34.6127556	-58.4936554
av de mayo|700|monserrat	Av. De Mayo	700	Monserrat	-34.608773	-58.376256	-34.6087029549253	-58.3763678993534	2	12.9	-34.608738	-58.3763119
bernardo de irigoyen|1400|constitucion	Bernardo De Irigoyen	1400	Constitucion	-34.624977	-58.379309	-34.624911593128225	-58.37941639898634	2	12.2	-34.6249443	-58.3793627
monroe|3139|coghlan	Monroe	3139	Coghlan	-34.562554	-58.467138	-34.562491851670785	-58.46689745416078	2	23.1	-34.5625229	-58.4670177
av alvear|1999|recoleta	Avenida Alvear	1999	Recoleta	-34.587335	-58.389595	-34.587079682355	-58.3900658046653	2	51.7	-34.5872073	-58.3898304
manuela saenz|446|puerto madero	Manuela Sáenz	446	Puerto Madero	-34.60641	-58.362501	-34.60650435420246	-58.36279600262007	2	29.0	-34.6064572	-58.3626485
manzoni|141|villa luro	Manzoni	141	Villa Luro	-34.639289	-58.499154	-34.63920736735884	-58.49912883456893	2	9.3	-34.6392482	-58.4991414
inclan|2531|parque patricios	Inclán	2531	Parque Patricios	-34.629824	-58.400122	-34.62984789074819	-58.3999598592726	2	15.1	-34.6298359	-58.4000409
sarandi|148|balvanera	Sarandi	148	Balvanera	-34.611091	-58.394756	-34.611078987424555	-58.39479429332511	2	3.8	-34.611085	-58.3947751
av carrasco|300|velez sarsfield	Avenida Carrasco	300	Velez Sarsfield	-34.633334	-58.490115			1		-34.633334	-58.490115
romulo naon|2400|belgrano	Romulo Naon	2400	Belgrano	-34.567467	-58.472783	-34.5673532573342	-58.4727830816976	2	12.6	-34.5674101	-58.472783
scalabrini ortiz|2700|palermo	Scalabrini Ortiz	2700	Palermo	-34.584085	-58.414411	-34.584072770862	-58.4142760679548	2	12.5	-34.5840789	-58.4143435
bulnes|2500|palermo	Bulnes	2500	Palermo					0			
av cabildo|400|colegiales	Av Cabildo	400	Colegiales	-34.572253	-58.44072	-34.5721063330902	-58.4407445807674	2	16.4	-34.5721797	-58.4407323
av corrientes|5694|villa crespo	Avenida Corrientes	5694	Villa Crespo	-34.595766	-58.443356	-34.59551663107284	-58.443489831248456	2	30.3	-34.5956413	-58.4434229
av cordoba|6500|colegiales	Av Cordoba	6500	Colegiales	-34.582158	-58.450631	-34.5820736101681	-58.4507055111997	2	11.6	-34.5821158	-58.4506683
las heras|1700|palermo	Las Heras	1700	Palermo	-34.592664	-58.390812	-34.5925740890464	-58.3908553152832	2	10.7	-34.592619	-58.3908337
pedernera|200|flores	Pedernera	200	Flores	-34.631573	-58.463099	-34.6316746080675	-58.4631049282032	2	11.3	-34.6316238	-58.463102
av boyaca|800|flores	Avenida Boyacá	800	Flores	-34.618404	-58.46254	-34.6184584780854	-58.4624281387736	2	11.9	-34.6184312	-58.4624841
terrada|1785|villa santa rita	Terrada	1785	Villa Santa Rita	-34.612971	-58.478336	-34.61290762473167	-58.478457911891695	2	13.2	-34.6129393	-58.478397
zuviria|400|parque chacabuco	Zuviria	400	Parque Chacabuco	-34.62914	-58.431873	-34.6291281371102	-58.4320268642416	2	14.2	-34.6291341	-58.4319499
bulnes|854|almagro	Bulnes	854	Almagro	-34.601672	-58.417908	-34.60152479125956	-58.417843986921504	2	17.4	-34.6015984	-58.417876
castillo|600|villa crespo	Castillo	600	Villa Crespo	-34.594649	-58.435098	-34.5945478982806	-58.4351177801979	2	11.4	-34.5945984	-58.4351079
forest av|1500|colegiales	Forest, Avda	1500	Colegiales	-34.575226	-58.463198			1		-34.575226	-58.463198
blanco encalada|3179|belgrano	Blanco Encalada	3179	Belgrano	-34.563572	-58.466504	-34.56367712999596	-58.466603851229166	2	14.8	-34.5636246	-58.4665539
monroe|2100|belgrano	Monroe	2100	Belgrano	-34.556604	-58.456973	-34.5566130884332	-58.4571001818496	2	11.7	-34.5566085	-58.4570366
malabia|586|villa crespo	Malabia	586	Villa Crespo	-34.597639	-58.437736	-34.59762482787473	-58.43761608579992	2	11.1	-34.5976319	-58.437676
arias|3000|saavedra	Arias	3000	Saavedra	-34.544213	-58.478983	-34.5442106475751	-58.4791041405431	2	11.1	-34.5442118	-58.4790436
peru|800|san telmo	Perú	800	San Telmo	-34.617157	-58.374416	-34.6172531308543	-58.3744388761665	2	10.9	-34.6172051	-58.3744274
hortiguera|316|caballito	Hortiguera	316	Caballito	-34.626073	-58.445906	-34.626077474567815	-58.44596546421163	2	5.5	-34.6260752	-58.4459357
irigoyen|700|versalles	Irigoyen	700	Versalles	-34.633379	-58.51006	-34.6332813619081	-58.5101047197921	2	11.6	-34.6333302	-58.5100824
allende|2200|monte castro	Allende	2200	Monte Castro	-34.619959	-58.505946	-34.6198621193754	-58.5059686895204	2	10.9	-34.6199106	-58.5059573
fernandez blanco|2300|villa urquiza	Fernández Blanco	2300	Villa Urquiza					0			
av corrientes|900|san nicolas	Avenida Corrientes	900	San Nicolas	-34.603647	-58.379256	-34.6035773260582	-58.3794713259635	2	21.2	-34.6036122	-58.3793637
uruguay|200|san nicolas	Uruguay	200	San Nicolas	-34.606529	-58.386413	-34.6064370121371	-58.3863768180137	2	10.7	-34.606483	-58.3863949
argerich|4820|villa pueyrredon	Argerich	4820	Villa Pueyrredon	-34.586026	-58.504485	-34.586044580767386	-58.50441294684064	2	6.9	-34.5860353	-58.504449
alfredo r bufano|1084|flores	Alfredo R. Bufano	1084	Flores	-34.618244	-58.467531	-34.61808329650637	-58.46754603228856	2	17.9	-34.6181636	-58.4675385
blanco encalada|2900|belgrano	Blanco Encalada	2900	Belgrano	-34.561956	-58.463712	-34.561965625785	-58.4637288438	2	1.9	-34.5619608	-58.4637204
general daniel cerri|1505|barracas	General Daniel Cerri	1505	Barracas	-34.646915	-58.370863			1		-34.646915	-58.370863
pte luis s pena|200|san nicolas	Pte. Luis S Peña	200	San Nicolas					0			
mexico|1331|san telmo	México	1331	San Telmo	-34.61543	-58.38499	-34.61546084765654	-58.38491572901426	2	7.6	-34.6154454	-58.3849529
francisco acuna de figueroa|660|almagro	Francisco Acuña De Figueroa	660	Almagro	-34.603554	-58.422691	-34.603345051268164	-58.4226065240077	2	24.4	-34.6034495	-58.4226488
ciudad de la paz|2718|belgrano	Ciudad De La Paz	2718	Belgrano	-34.557208	-58.462361	-34.557271830873184	-58.4622497846104	2	12.4	-34.5572399	-58.4623054
pedro lozano|3100|villa del parque	Pedro Lozano	3100	Villa Del Parque	-34.600509	-58.49375	-34.6005822344663	-58.4939539896876	2	20.4	-34.6005456	-58.493852
peron|1400|monserrat	Peron	1400	Monserrat	-34.60646	-58.386269	-34.6328838867049	-58.4447276070883	2	6110.2	-34.6196719	-58.4154983
varela|600|flores	Varela	600	Flores	-34.636425	-58.461816	-34.6365377129192	-58.4617978136349	2	12.6	-34.6364814	-58.4618069
camarones|1454|la paternal	Camarones	1454	La Paternal	-34.603815	-58.462574	-34.60374040121525	-58.462523559190586	2	9.5	-34.6037777	-58.4625488
general rivas|2400|villa del parque	General Rivas	2400	Villa Del Parque	-34.598646	-58.482307			1		-34.598646	-58.482307
3 de febrero|2200|belgrano	3 De Febrero	2200	Belgrano	-34.558451	-58.452878	-34.5583514906038	-58.4529025197351	2	11.3	-34.5584012	-58.4528903
alvarez jonte|4000|monte castro	Alvarez Jonte	4000	Monte Castro	-34.615032	-58.496674	-34.6150433162598	-58.4968013845036	2	11.8	-34.6150377	-58.4967377
pacheco de melo|1800|recoleta	Pacheco De Melo	1800	Recoleta					0			
blanco encalada|5432|villa urquiza	Blanco Encalada	5432	Villa Urquiza	-34.57806	-58.490558	-34.57800348940749	-58.49054498272371	2	6.4	-34.5780317	-58.4905515
jose bonifacio|1400|caballito	Jose Bonifacio	1400	Caballito	-34.628619	-58.446389	-34.6285989388758	-58.4465700714614	2	16.8	-34.628609	-58.4464795
virrey aviles|2800|colegiales	Virrey Aviles	2800	Colegiales	-34.569228	-58.455261	-34.5692829700376	-58.4553592218183	2	10.9	-34.5692555	-58.4553101
triunvirato|3800|villa urquiza	Triunvirato	3800	Villa Urquiza	-34.580733	-58.474921	-34.58065813142395	-58.47484124494998	2	11.1	-34.5806956	-58.4748811
amenabar|1700|belgrano	Amenabar	1700	Belgrano	-34.566936	-58.455376	-34.5667848424078	-58.4554332523188	2	17.6	-34.5668604	-58.4554046
av alvarez thomas|519|colegiales	Avenida Álvarez Thomas	519	Colegiales	-34.580672	-58.450243	-34.58081037253667	-58.45017416042296	2	16.6	-34.5807412	-58.4502086
av independencia|2095|balvanera	Av. Independencia	2095	Balvanera	-34.618289	-58.395851	-34.61837856134039	-58.395928900716484	2	12.2	-34.6183338	-58.39589
aguirre|800|villa crespo	Aguirre	800	Villa Crespo	-34.59512	-58.438109	-34.5950165868823	-58.4381257532858	2	11.6	-34.5950683	-58.4381174
dr luis belaustegui|1800|la paternal	Dr. Luis Beláustegui	1800	La Paternal	-34.609537	-58.464248	-34.60949604706665	-58.4642790435089	2	5.4	-34.6095165	-58.4642635
riobamba|273|balvanera	Riobamba	273	Balvanera	-34.606046	-58.393624	-34.60606889805292	-58.3936593986973	2	4.1	-34.6060574	-58.3936417
parana|838|recoleta	Paraná	838	Recoleta	-34.598928	-58.388219	-34.59898220278347	-58.388165261079166	2	7.8	-34.5989551	-58.3881921
jose andres pacheco de melo|2600|recoleta	José Andrés Pacheco De Melo	2600	Recoleta	-34.587129	-58.400902			1		-34.587129	-58.400902
av beiro|3300|villa devoto	Av Beiro	3300	Villa Devoto	-34.598255	-58.49939	-34.598281788732	-58.4995433612405	2	14.4	-34.5982684	-58.4994667
alvarez jonte|2680|villa del parque	Alvarez Jonte	2680	Villa Del Parque	-34.60805	-58.479891	-34.608065838369804	-58.48016154897872	2	24.9	-34.6080579	-58.4800263
cespedes|2500|san cristobal	Cespedes	2500	San Cristobal	-34.569584	-58.449071	-34.5696746451551	-58.4492152624904	2	16.6	-34.5696293	-58.4491431
guamini|2073|mataderos	Guaminí	2073	Mataderos	-34.660534	-58.51217	-34.66052958808084	-58.51212040057212	2	4.6	-34.6605318	-58.5121452
catamarca|900|san cristobal	Catamarca	900	San Cristobal	-34.620095	-58.404753	-34.6201972529357	-58.4047827905543	2	11.7	-34.6201461	-58.4047679
diagonal elpidio gonzalez|5168|monte castro	Diagonal Elpidio González	5168	Monte Castro					0			
av triunvirato|3335|villa ortuzar	Av. Triunvirato	3335	Villa Ortuzar	-34.583153	-58.469016	-34.58331416914828	-58.46880789208992	2	26.2	-34.5832336	-58.4689119
arenales|2620|recoleta	Arenales	2620	Recoleta	-34.592832	-58.403268	-34.592832453512926	-58.4032642496197	2	0.3	-34.5928322	-58.4032661
av a jonte|4323|villa del parque	Av. A. Jonte	4323	Villa Del Parque	-34.616943	-58.500496			1		-34.616943	-58.500496
acoyte|1400|villa crespo	Acoyte	1400	Villa Crespo	-34.603653	-58.442665	-34.6035528015169	-58.4426903181182	2	11.4	-34.6036029	-58.4426777
donado|2600|villa urquiza	Donado	2600	Villa Urquiza	-34.568676	-58.479006	-34.5685032664192	-58.4790099819596	2	19.2	-34.5685896	-58.479008
carrasco|300|floresta	Carrasco	300	Floresta	-34.633334	-58.490115	-34.6332345950479	-58.4901548871392	2	11.6	-34.6332843	-58.4901349
adolfo alsina|2200|balvanera	Adolfo Alsina	2200	Balvanera	-34.611897	-58.39732	-34.6118733355459	-58.3974363269177	2	11.0	-34.6118852	-58.3973782
directorio|2700|flores	Directorio	2700	Flores	-34.634767	-58.464667	-34.6347251781263	-58.4648053514728	2	13.5	-34.6347461	-58.4647362
viamonte|2130|recoleta	Viamonte	2130	Recoleta	-34.601074	-58.39761	-34.60103018281444	-58.39754971460927	2	7.4	-34.6010521	-58.3975799
azcuenaga|1300|recoleta	Azcuenaga	1300	Recoleta	-34.593446	-58.399253	-34.5933527336623	-58.3991502925514	2	14.0	-34.5933994	-58.3992016
